CÓDIGO;COMPONENTE CURRICULAR;TURMA;HORARIO 1;HORARIO 2;HORARIO 3;PERÍODO;TIPO;DEPARTAMENTO;LOCAL;VAGAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9362;DESENVOLVIMENTO TECNOLÓGICO NA ATIVIDADE PESQUEIRA;SP3;TER - 16:00 as 18:00;QUI - 16:00 as 18:00;;7;OPTATIVA;DEPAQ;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9332;DINÂMICA DAS POPULAÇÕES PESQUEIRAS;SP3;QUI - 13:00 as 15:00;SEX - 16:00 as 18:00;;5;;DEPAQ;CEGOE - Tér. - Sala 03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4104;ECONOMIA PESQUEIRA;SP3;TER - 15:00 as 18:00;QUA - 17:00 as 18:00;;5;;DECON;CEGOE - Tér. - Sala 03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9359;ELABORAÇÃO E AVALIAÇÃO DE PROJETOS PESQUEIROS E AQUÍCOLAS;SP3;SEG - 15:00 as 16:00;QUI - 15:00 as 18:00;;9;;DEPAQ;CEGOE - Tér. - Sala 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9453;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO - ENG. DE PESCA;SP3;;;;10;;DEPAQ;CEGOE - Tér. - Sala 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9351;ÉTICA E LEGISLAÇÃO APLICADA À PESCA E AQUICULTURA;SP3;SEG - 13:00 as 16:00;;;7;;DEPAQ;CEGOE - Tér. - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6323;FÍSICA PARA ENGENHARIA II;SP3;TER - 17:00 as 18:00;QUA - 13:00 as 16:00;;3;;DF;CEGOE - Tér. - Sala 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9230;FISIOECOLOGIA DE ANIMAIS AQUÁTICOS S;SP3;QUI - 15:00 as 18:00;SEX - 15:00 as 16:00;;5;;DEPAQ;CEGOE - Tér. - Sala 03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9357;GESTÃO DE RECURSOS AQUÁTICOS;SP3;SEG - 16:00 as 18:00;QUI - 13:00 as 15:00;;9;;DEPAQ;CEGOE - Tér. - Sala 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4235;GESTÃO EMPRESARIAL E MARKETING;SP3;QUA - 15:00 as 18:00;;;9;;DADM;CEGOE - Tér. - Sala 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10222;INTRODUÇÃO À ANÁLISE QUÍMICA;SP3;SEG - 13:00 as 15:00;QUI - 16:00 as 18:00;;1;;DQ;CEGOE - Tér. - Sala 01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9100;INTRODUÇÃO À ENGENHARIA DE PESCA;SP3;TER - 15:00 as 18:00;;;1;;DEPAQ;CEGOE - Tér. - Sala 01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9114;INTRODUÇÃO AO PROGRAMA R PARA ANÁLISE DE DADOS ECOLÓGICOS;SP3;TER - 16:00 as 18:00;QUI - 16:00 as 18:00;;7;OPTATIVA;DEPAQ;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9218;LIMNOLOGIA;SP3;TER - 13:00 as 15:00;QUI - 15:00 as 18:00;;3;;DEPAQ;CEGOE - Tér. - Sala 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9110;MALACOCULTURA;SP3;QUA - 15:00 as 18:00;;;7;;DEPAQ;CEGOE - Tér. - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9108;MALACOLOGIA S;SP3;TER - 15:00 as 17:00;;;3;;DEPAQ;CEGOE - Tér. - Sala 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6482;MATEMATICA PARA ENGENHARIA I;SP3;TER - 13:00 as 15:00;QUI - 13:00 as 15:00;;1;;DM;CEGOE - Tér. - Sala 01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6485;MATEMÁTICA PARA ENGENHARIA III;SP3;SEG - 16:00 as 18:00;SEX - 16:00 as 18:00;;3;;DM;CEGOE - Tér. - Sala 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9350;METEOROLOGIA E CLIMATOLOGIA APLICADO À PESCA E AQUICULTURA;SP3;SEG - 13:00 as 15:00;QUA - 13:00 as 15:00;;5;;DEPAQ;CEGOE - Tér. - Sala 03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9107;METODOLOGIA CIENTÍFICA APLICADA À RECURSOS PESQUEIROS E AQUICULTURA;SP3;QUA - 16:00 as 18:00;;;1;;DEPAQ;CEGOE - Tér. - Sala 01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2525;MICROBIOLOGIA;SP3;SEG - 13:00 as 15:00;QUA - 16:00 as 18:00;;3;;DB;CEGOE - Tér. - Sala 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9244;OCEANOGRAFIA BIÓTICA S;SP3;SEG - 16:00 as 18:00;QUA - 13:00 as 15:00;;7;;DEPAQ;CEGOE - Tér. - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9162;PROFILAXIA EM CULTIVOS DE ORGANISMOS AQUÁTICOS;SP3;SEX - 15:00 as 18:00;;;9;;DEPAQ;CEGOE - Tér. - Sala 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10323;QUÍMICA BIOLOGICA I;SP3;SEG - 15:00 as 18:00;QUI - 15:00 as 16:00;;1;;DQ;CEGOE - Tér. - Sala 01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9343;SEGURANÇA DO TRABALHO APLICADO À ENGENHARIA DE PESCA;SP3;TER - 13:00 as 16:00;;;9;OPTATIVA;DEPAQ;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9364;SENSORIAMENTO REMOTO APLICADO À PESCA;SP3;TER - 13:00 as 16:00;;;9;OPTATIVA;DEPAQ;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9358;TECNOLOGIA DE CAPTURA;SP3;SEG - 13:00 as 15:00;QUA - 13:00 as 15:00;;9;;DEPAQ;CEGOE - Tér. - Sala 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9217;ZOOLOGIA AQUÁTICA S;SP3;QUA - 15:00 as 16:00;SEX- 15:00 as 18:00;;1;;DEPAQ;CEGOE - Tér. - Sala 01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4467;ANTROPOLOGIA DA RELIGIÃO;SR1;TER - 18:30 as 20:10;QUI - 20:10 as 21:50;;7;OPTATIVA;DECISO;CEGOE - Sala 28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4467;ANTROPOLOGIA DA RELIGIÃO;SR1;TER - 18:30 as 20:10;QUI - 20:10 as 21:50;;;OPTATIVA;DECISO;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4751;ANTROPOLOGIA DAS COMUNIDADES TRADICIONAIS;SR1;TER - 20:10 as 21:50;QUI - 18:30 as 20:10;;5;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5479;COOPERATIVISMO;SR1;SEG - 20:10 as 21:50;QUA - 18:30 as 20:10;;7;OPTATIVA;DED;CEGOE - Sala 28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4747;EPISTEMOLOGIA DAS CIÊNCIAS SOCIAIS;SR1;TER- 20:10 as 21:50 ;SEX - 18:30 as 20:10 ;;3;;DECISO;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4754;ÉTICA;SR1;TER - 18:30 as 20:10;SEX - 20:10 as 21:50;;5;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17001;GEOGRAFIA HUMANA E ECONÔMICA;SR1;TER - 18:30 as 20:10;SEX - 20:10 as 21:50;;3;;DEHIST;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4752;INSTITUIÇÕES POLÍTICAS BRASILEIRAS;SR1;QUA - 20:10 as 21:50;SEX - 18:30 as 20:10;;5;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4743;INTRODUÇÃO À ANTROPOLOGIA;SR1;SEG - 20:10 as 21:50;QUI - 18:30 as 20:10;;1;;DECISO;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4713;INTRODUÇÃO À CIÊNCIA POLÍTICA;SR1;SEG - 18:30 as 20:10;QUA - 20:10 as 21:50;;1;;DECISO;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4450;INTRODUÇÃO À SOCIOLOGIA;SR1;TER - 18:30 as 20:10;QUI - 20:10 as 21:50;;1;;DECISO;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4744;LÓGICA E ARGUMENTAÇÃO;SR1;QUA- 18:30 as 20:10;SEX - 20:10 as 21:50;;1;;DECISO;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4753;MÉTODOS QUALITATIVOS DE PESQUISA SOCIAL;SR1;SEG - 20:10 as 21:50;QUA - 18:30 as 20:10;;5;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4304;PRODUÇÃO DE TEXTOS ACADÊMICOS I;SR1;TER - 20:10 as 21:50;SEX - 18:30 as 20:10;;1;;DL;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4402;SEMINARIO DE PESQUISA SOCIAL;SR1;SEG - 18:30 as 21:50;QUI - 20:10 as 21:50;;7;EXTRA;DECISO;CEGOE - Sala 28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4470;SOCIOLOGIA DA EDUCAÇÃO;SR1;SEG - 18:30 as 20:10;QUA - 20:10 as 21:50;;7;OPTATIVA;DECISO;CEGOE - Sala 28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4468;SOCIOLOGIA RURAL;SR1;SEG - 18:30 as 20:10;QUI - 20:10 as 21:50;;5;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4427;TEORIAS ANTROPOLÓGICAS CONTEMPORÂNEAS;SR1;QUA- 18:30 as 20:10;SEX - 20:10 as 21:50;;3;;DECISO;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4732;TEORIAS POLÍTICAS CONTEMPORÂNEAS;SR1;SEG - 20:10 as 21:50;QUA - 18:30 as 20:10;;3;;DECISO;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4422;TEORIAS SOCIOLÓGICAS CONTEMPORÂNEA;SR1;SEG - 20:10 as 21:50;SEX - 18:30 as 20:10;;3;;DECISO;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4760;TRABALHO DE CONCLUSÃO DE CURSO I - PROJETO;SR1;;;;7;;DECISO;CEGOE - Sala 28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4426;SOCIOLOGIA DO PLANEJ. REGIONAL;SR2;QUA -20:10 as 21:50;SEX - 18:30 as 20:10;;8;EXTRA;DECISO;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5452;DESENVOLVIMENTO MEIO AMBIENTE E SUSTENTABILIDADE;SR3;TER - 16:00 as 18:00;SEX - 14:00 as 16:00;;4;;DED;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4430;ETNOGRAFIA;SR3;TER - 14:00 as 16:00;QUI 16:00 as 18:00;;4;;DECISO;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4755;FAMÍLIA E PARENTESCO;SR3;SEG - 16:00 as 18:00;QUI - 14:00 as 16:00;;6;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4193;FORMAÇÃO ECONÔMICA DO BRASIL;SR3;QUA - 14:00 as 16:00;SEX - 16:00 as 18:00;;2;;DEHIST;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4521;FUNDAMENTOS DE FILOSOFIA;SR3;TER - 16:00 as 18:00;SEX - 14:00 as 16:00;;2;;DECISO;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4759;MÉTODOS QUANTITATIVOS DE PESQUISA SOCIAL;SR3;SEG - 14:00 as 16:00;QUA - 16:00 as 18:00;;6;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4440;ORGANIZAÇÃO DO TRABALHO CIENTÍFICO;SR3;QUA-14:00 as 16:00;SEX - 16:00 as 18:00;;OPT;OPTATIVA;DECISO;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4750;PENSAMENTO SOCIAL BRASILEIRO;SR3;QUA - 14:00 as 16:00;SEX - 16:00 as 18:00;;4;;DECISO;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4756;POLÍTICAS PÚBLICAS;SR3;TER - 16:00 as 18:00;SEX - 14:00 as 16:00;;6;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4768;REDES SOCIAIS E DESIGUALDADES;SR3;SEG - 16:00 as 18:00;QUA - 14:00 as 16:00;;OPT;OPTATIVA;DECISO;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4404;SOCIOLOGIA DA COMUNICAÇÃO;SR3;TER- 14:00 as 16:00;QUI- 16:00 as 18:00;;6;;DECISO;CEGOE - Sala 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4749;SOCIOLOGIA DO TRABALHO;SR3;SEG - 16:00 as 18:00;QUI - 14:00 as 16:00;;4;;DECISO;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4775;TEORIA CRÍTICA;SR3;SEG-14:00 as 16:00;QUA - 16:00 as 18:00;;OPT;OPTATIVA;DECISO;CEGOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4414;TEORIAS ANTROPOLÓGICAS CLÁSSICAS;SR3;SEG - 16:00 as 18:00;QUI - 14:00 as 16:00;;2;;DECISO;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4748;TEORIAS DO ESTADO;SR3;SEG - 14:00 as 16:00;QUA - 16:00 as 18:00;;4;;DECISO;CEGOE - Sala 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4731;TEORIAS POLÍTICAS CLÁSSICAS;SR3;TER - 14:00 as 16:00;QUI - 16:00 as 18:00;;2;;DECISO;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4420;TEORIAS SOCIOLOGICAS CLASSICAS;SR3;SEG - 14:00 as 16:00;QUA - 16:00 as 18:00;;2;;DECISO;CEGOE - Sala 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4167;ADMINISTRAÇÃO E PLANEJAMENTO RURAL;SV1;QUA - 09:00 as 12:00;QUI - 11:00 as 12:00;;3;;DADM;CEGOE - Sala 23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12322;AGROSTOLOGIA;SV1;SEG - 10:00 as 12:00;QUA - 07:00 as 09:00;;3;;DZ;CEGOE - Sala 23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10229;ANÁLISE QUÍMICA VETERINÁRIA;SV1;QUA - 11:00 as 12:00;SEX - 07:00 as 09:00;;1;;DQ;CEGOE - Sala 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7120;ANATOMIA DESCRITIVA ANIMAIS DOMÉSTICOS I;SV1;SEG - 07:00 as 11:00;QUA - 07:00 as 11:00;;1;;DMFA;CEGOE - Sala 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7121;ANATOMIA TOPOGRÁFICA DOS ANIMAIS DOMÉSTICOS;SV1;TER - 09:00 as 12:00;QUI - 07:00 as 12:00;;2;;DMFA;CEGOE - Sala 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8424;ANDROLOGIA E BIOTECNOLOGIA DA REPRODUÇÃO;SV1;TER - 10:00 as 12:00;QUI - 10:00 as 12:00;;7;;DMV;DMV 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8125;ANESTESIOLOGIA VETERINÁRIA;SV1;QUA - 10:00 as 12:00;;;5;;DMV;DMV 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8226;BACTERIOSES DOS ANIMAIS DOMÉSTICOS;SV1;QUA - 09:00 as 11:00;QUI - 07:00 as 10:00;;8;;DMV;DMV 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6272;BIOESTATÍSTICA BÁSICA;SV1;QUI - 10:00 as 12:00;SEX - 11:00 as 12:00;;1;;DEINFO;CEGOE - Sala 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6284;BIOESTATÍSTICA EXPERIMENTAL;SV1;SEG- 07:00 as 09:00;QUA- 07:00 as 09:00;;2;;DEINFO;CEGOE - Sala 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7206;BIOFÍSICA;SV1;TER - 07:00 as 09:00;SEX - 07:00 as 09:00;;2;;DMFA;CEGOE - Sala 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7219;BIOQUÍMICA IV;SV1;SEG - 09:00 as 12:00;QUA - 09:00 as 12:00;;2;;DMFA;CEGOE - Sala 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8127;CLÍNICA CIRURGICA VETERINÁRIA S;SV1;SEG - 10:00 as 12:00;QUA - 09:00 as 12:00;;7;;DMV;DMV 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8128;CLÍNICA MÉDICA DE CANINOS E FELINOS;SV1;QUI - 07:00 as 10:00;SEX - 11:00 as 12:00;;9;;DMV;DMV 03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8129;CLÍNICA MÉDICA DE EQUINOS E SUINOS;SV1;SEG - 10:00 as 12:00;SEX - 08:00 as 10:00;;10;;DMV;DMV 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8130;CLÍNICA MÉDICA DOS RUMINANTES;SV1;TER - 10:00 as 12:00;SEX - 07:00 as 10:00;;9;;DMV;DMV 03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8337;DEONT. E MED. LEGAL VETERINÁRIA;SV1;SEG - 07:00 as 10:00;;;10;;DMV;DMV 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8147;DOENÇAS CARENCIAIS METABÓLICAS E INTOX.DE RUMINANTES;SV1;QUI - 09:00 as 12:00;SEX - 07:00 as 08:00;;10;;DMV;DMV 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8231;DOENÇAS PARASITÁRIAS DOS ANIMAIS DOMÉSTICOS S;SV1;TER - 07:00 as 10:00;QUA - 07:00 as 09:00;;8;;DMV;DMV 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2243;ECOLOGIA BÁSICA E CONSERVACIONISMO;SV1;TER - 07:00 as 11:00;;;6;;DB;DMV 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8233;EPIDEMIOLOGIA E PLANEJAMENTO EM SAÚDE ANIMAL;SV1;QUA - 07:00 as 09:00;SEX - 07:00 as 09:00;;7;;DMV;DMV 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8523;ESTÁGIO SUPERVISIONADO OBRIGATORIO - MED. VETERINÁRIA;SV1;;;;11;;DMV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5450;EXTENSAO RURAL;SV1;TER - 10:00 as 12:00;QUA - 07:00 as 10:00;;10;;DED;DMV 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7209;FARMACOLOGIA;SV1;SEG - 10:00 as 12:00;SEX - 10:00 as 12:00;;5;;DMFA;DMV 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4560;FILOSOFIA DA CIENCIA ÉTICA;SV1;SEG - 11:00 as 12:00;TER - 07:00 as 09:00;;1;;DECISO;CEGOE - Sala 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7231;FISIOLOGIA ESPECIAL DOS ANIMAIS DOMÉSTICOS;SV1;SEG - 10:00 as 12:00;SEX - 09:00 as 12:00;;4;;DMFA;CEGOE - Sala 24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7226;FISIOLOGIA VETERINARIA BASICA;SV1;QUI - 07:00 as 09:00;SEX - 09:00 as 11:00;;3;;DMFA;CEGOE - Sala 23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4165;FUNDAMENTOS DE ECONOMIA RURAL;SV1;SEX - 09:00 as 12:00;;;2;;DECON;CEGOE - Sala 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2360;GENETICA BASICA E BIOTECNOLOGIA;SV1;TER - 09:00 as 12:00;QUI - 07:00 as 09:00;;4;;DB;CEGOE - Sala 24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8432;GINECOLOGIA VETERINARIA;SV1;TER - 09:00 as 10:00;QUI - 07:00 as 10:00;;7;;DMV;DMV 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8213;HIGIENE VETERINÁRIA E SAÚDE PÚBLICA;SV1;QUA - 10:00 as 12:00;QUI - 10:00 as 12:00;;9;;DMV;DMV 03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7328;HISTOLOGIA E EMBRIOLOGIA VETERINÁRIA I;SV1;QUI - 09:00 as 11:00;SEX - 07:00 as 09:00;;3;;DMFA;CEGOE - Sala 23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7330;HISTOLOGIA E EMBRIOLOGIA VETERINÁRIA II;SV1;QUA - 07:00 as 09:00;QUI - 10:00 as 12:00;;4;;DMFA;CEGOE - Sala 24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2562;IMUNOLOGIA VETERINARIA;SV1;SEG - 07:00 as 10:00;;;4;;DB;CEGOE - Sala 24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8236;INSPEÇÃO DE CARNES PRODUTOS DERIVADOS;SV1;TER - 07:00 as 10:00;QUA - 10:00 as 12:00;;10;;DMV;DMV 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8237;INSPEÇÃO DE LEITE E PRODUTOS DERIVADOS;SV1;QUI - 07:00 as 09:00;SEX - 10:00 as 12:00;;10;;DMV;DMV 02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4106;INTRODUCAO À ECONOMIA;SV1;TER - 11:00 as 12:00;QUI - 07:00 as 10:00;;1;;DECON;CEGOE - Sala 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12112;MELHORAMENTO ANIMAL;SV1;TER - 07:00 as 09:00;SEX - 09:00 as 11:00;;7;;DZ;DMV 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11161;MICROBIOLOGIA DOS ALIMENTOS DE ORIGEM ANIMAL;SV1;TER - 10:00 as 12:00;SEX - 07:00 as 09:00;;8;;DTR;DMV 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2551;MICROBIOLOGIA GERAL;SV1;SEG - 07:00 as 10:00;TER - 07:00 as 09:00;;3;;DB;CEGOE - Sala 23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12236;NUTRICAO ANIMAL;SV1;QUA - 09:00 as 12:00;QUI - 09:00 as 10:00;;4;;DZ;CEGOE - Sala 24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8422;OBSTETRICIA VETERINARIA;SV1;SEG - 10:00 as 12:00;SEX - 09:00 as 11:00;;8;;DMV;DMV 05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8339;ORNITOPATOLOGIA VETERINARIA;SV1;TER - 07:00 as 10:00;SEX - 10:00 as 11:00;;9;;DMV;DMV 03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
